CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
283537	1904.20825	19234113138	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.81705	0.96889	7.01240	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00194	1	0.53229	0.89167	0	
283538	1904.21460	19234176078	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.81705	0.96889	7.01240	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00194	1	0.53229	0.89167	0	
283539	1904.22156	19234245386	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.81705	0.96889	7.01240	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00194	1	0.53229	0.89167	0	
283540	1904.22815	19234311756	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.81705	0.96889	7.01240	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00194	1	0.53229	0.89167	0	
283541	1904.23486	19234378557	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.81705	0.96889	7.01240	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00194	1	0.53229	0.89167	0	
283542	1904.24133	19234443514	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.81705	0.96889	7.01240	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00194	1	0.53229	0.89167	0	
283543	1904.24817	19234512071	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.81705	0.96889	7.01240	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00194	1	0.53229	0.89167	0	
283544	1904.25488	19234578625	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.81705	0.96889	7.01240	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00194	1	0.53229	0.89167	0	
283545	1904.26172	19234647125	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.81705	0.96889	7.01240	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00194	1	0.53229	0.89167	0	
283546	1904.26843	19234714351	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.67199	0.92061	25.36711	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00463	1	0.53229	0.89167	0	
283547	1904.27502	19234779863	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.66371	0.92211	24.99683	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00446	1	0.53229	0.89167	0	
283548	1904.28162	19234846615	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.66307	0.92217	24.71665	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00453	1	0.53229	0.89167	0	
283549	1904.28857	19234915363	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.64548	0.92580	25.31322	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00463	1	0.53229	0.89167	0	
283550	1904.29504	19234980321	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.63717	0.92771	24.75702	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00448	1	0.53229	0.89167	0	
283551	1904.30200	19235050078	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.63644	0.92781	24.85182	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00448	1	0.53229	0.89167	0	
283552	1904.30859	19235116440	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.61927	0.93260	24.65813	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00464	1	0.53229	0.89167	0	
283553	1904.31531	19235183480	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.61141	0.93537	24.68350	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283554	1904.32202	19235250348	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.61062	0.93546	24.77938	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00443	1	0.53229	0.89167	0	
283555	1904.32861	19235316859	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.59356	0.94232	24.33987	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00461	1	0.53229	0.89167	0	
283556	1904.33533	19235383809	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.58545	0.94589	23.59870	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00439	1	0.53229	0.89167	0	
283557	1904.34204	19235450705	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.58460	0.94626	24.25073	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00435	1	0.53229	0.89167	0	
283558	1904.34863	19235516486	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.56726	0.95426	24.07804	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00454	1	0.53229	0.89167	0	
283559	1904.35547	19235584434	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.55921	0.95830	23.50031	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00431	1	0.53229	0.89167	0	
283560	1904.36218	19235651966	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.55836	0.95884	24.16176	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00425	1	0.53229	0.89167	0	
283561	1904.36890	19235719014	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.54154	0.96708	24.04240	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00440	1	0.53229	0.89167	0	
283562	1904.37561	19235786101	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.53391	0.97049	23.57468	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00424	1	0.53229	0.89167	0	
283563	1904.38220	19235852685	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.53300	0.97113	24.19389	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00426	1	0.53229	0.89167	0	
283564	1904.38867	19235917420	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.51696	0.97827	23.84936	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00445	1	0.53229	0.89167	0	
283565	1904.39563	19235986890	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.50938	0.98176	23.33925	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00422	1	0.53229	0.89167	0	
283566	1904.40234	19236054001	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.50859	0.98221	23.83408	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00415	1	0.53229	0.89167	0	
283567	1904.40906	19236120923	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.49098	0.98937	25.36846	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00471	1	0.53229	0.89167	0	
283568	1904.41577	19236188132	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.48135	0.99259	23.10697	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00475	1	0.53229	0.89167	0	
283569	1904.42261	19236256671	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.48013	0.99299	22.64113	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00468	1	0.53229	0.89167	0	
283570	1904.42908	19236320620	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	1	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283571	1904.43567	19236387436	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283572	1904.44263	19236456050	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283573	1904.44934	19236523193	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283574	1904.45605	19236590280	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283575	1904.46252	19236655298	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283576	1904.46936	19236723991	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283577	1904.47607	19236791095	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283578	1904.48279	19236858582	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283579	1904.48938	19236923663	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283580	1904.49622	19236991995	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283581	1904.50293	19237059633	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283582	1904.50952	19237125040	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283583	1904.51648	19237194999	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283584	1904.52283	19237258675	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283585	1904.52942	19237324445	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283586	1904.53638	19237393446	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283587	1904.54297	19237460120	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283588	1904.54956	19237525867	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283589	1904.55652	19237594938	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283590	1904.56299	19237659946	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283591	1904.56982	19237728169	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283592	1904.57654	19237795962	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283593	1904.58325	19237862854	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283594	1904.58997	19237929440	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283595	1904.59644	19237994057	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283596	1904.60327	19238063301	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283597	1904.61011	19238130899	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283598	1904.61658	19238196154	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283599	1904.62317	19238261882	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283600	1904.63013	19238331458	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283601	1904.63684	19238398765	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283602	1904.64355	19238465599	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283603	1904.65002	19238529848	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283604	1904.65674	19238597979	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283605	1904.66357	19238665870	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283606	1904.67114	19238741319	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283607	1904.67700	19238800487	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283608	1904.68372	19238867225	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283609	1904.69019	19238931721	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283610	1904.69739	19239003471	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283611	1904.70386	19239068332	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
283612	1904.71057	19239135398	0.00000	0.00000	1902.70093	0.16077	4111	0	0.51024	0.96628	0	0.43289	1.14838	0	0.43289	1.14838	0	0.61556	0.96545	21.74957	0.87401	0	0.46035	0.99925	19.22229	0.87401	0	-0.18066	-0.36349	2.49053	0.00440	0	0.02398	-0.08923	0.58151	0.00447	1	0.53229	0.89167	0	
